2010-01,0.32391319199463875
2010-02,0.29711769294344886
2010-03,0.2764302296080871
2010-04,0.2855584185606672
2010-05,0.1959914382675507
2010-06,0.21586433222815044
2010-07,0.3149313728619284
2010-08,0.3062285852763794
2010-09,0.3071502556786373
2010-10,0.3349821832792946
2010-11,0.29661674848649633
2010-12,0.3000912539054721
2011-01,0.3136720734175677
2011-02,0.41857352234560813
2011-03,0.25641036647984083
2011-04,0.34604203878147494
2011-05,0.34229778908536057
2011-06,0.32740685466125613
2011-07,0.35895293156586683
2011-08,0.3144303003978552
2011-09,0.2849383438849866
2011-10,0.36537973906514226
2011-11,0.29468959772027253
2011-12,0.297220020971745
2012-01,0.31158770968586114
2012-02,0.2901641994108965
2012-03,0.29676407594391835
2012-04,0.3271468120225195
2012-05,0.31321985928377866
2012-06,0.3112753579933625
2012-07,0.29763288007052174
2012-08,0.32271263710319364
2012-09,0.35946868858836195
2012-10,0.30361460008003727
2012-11,0.3060053069208012
2012-12,0.3129862423393508
2013-01,0.35891476487868357
2013-02,0.31428146785179095
2013-03,0.3232322490637782
2013-04,0.3140252727379945
2013-05,0.3000472633555296
2013-06,0.33863870039490784
2013-07,0.37177619576883825
2013-08,0.36057051845636934
2013-09,0.3384797816365342
2013-10,0.3478256646704925
2013-11,0.3382019376511189
2013-12,0.3375979442253915
2014-01,0.32794779355230125
2014-02,0.28437296089963254
2014-03,0.3257234465218802
2014-04,0.2938928439554692
2014-05,0.2994398086743759
2014-06,0.34578540072250014
2014-07,0.2974636432618996
2014-08,0.31738541608666604
2014-09,0.3208482944836946
2014-10,0.32757998520883025
2014-11,0.3154189305355186
2014-12,0.3471455612847187
2015-01,0.3960863815072795
2015-02,0.329208046702563
2015-03,0.3176251761725252
2015-04,0.3523743293800485
2015-05,0.3191419749898902
2015-06,0.35622315940550164
2015-07,0.32119979361836654
2015-08,0.33122442373727035
2015-09,0.4322604102608227
2015-10,0.39381107981333024
2015-11,0.3473026967652217
2015-12,0.35389400438673796
2016-01,0.3690964830298842
2016-02,0.3633990581263295
2016-03,0.34721151286011404
2016-04,0.3413786251152285
2016-05,0.36130543005279864
2016-06,0.3943161317144148
2016-07,0.4098856647915149
2016-08,0.37651293432156463
2016-09,0.37014880510534376
2016-10,0.383912094673496
2016-11,0.37914797593046246
2016-12,0.4023431238608697
2017-01,0.3952403238049338
2017-02,0.4047674338837075
2017-03,0.4126664230002477
2017-04,0.3618174664868099
2017-05,0.3574531887494296
2017-06,0.36352667032129177
2017-07,0.3440429618179213
2017-08,0.33011005045209457
2017-09,0.3321543203339737
2017-10,0.31955635689169626
2017-11,0.3335669859385114
2017-12,0.3846519532456996
2018-01,0.34054157878870417
2018-02,0.39589679280078605
2018-03,0.39631871102515553
2018-04,0.3139356906256502
2018-05,0.36272432537783655
2018-06,0.3669630220496898
2018-07,0.35520661038001256
2018-08,0.3696902427640575
2018-09,0.36541713524107783
2018-10,0.40623927018902084
2018-11,0.3098696954200201
2018-12,0.33398925290338954
2019-01,0.41816119018133596
2019-02,0.3406756584362481
2019-03,0.3741831461319244
2019-04,0.28809551443614373
2019-05,0.2567287038358467
